set,file,label,path
val,image_491.jpg,normal,new_dataset_raw\Normal\image_491.jpg
val,image_735_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_735_resized_rotated_180_flipped_horizontal.jpg
val,istockphoto-467680200-612x612_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\istockphoto-467680200-612x612_resized_flipped_horizontal.jpg
val,image_395 - Copy_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_395 - Copy_resized_flipped_vertical.jpg
val,c47_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c47_resized_rotated_90_flipped_vertical.jpg
val,image_680_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_680_resized_rotated_90.jpg
val,oily(51)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(51)_resized_rotated_90_flipped_vertical.jpg
val,image_209.jpg,normal,new_dataset_raw\Normal\image_209.jpg
val,istockphoto-1297524986-612x612_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\istockphoto-1297524986-612x612_resized_rotated_90.jpg
val,image_314 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_314 - Copy_resized_rotated_180_flipped_horizontal.jpg
val,image_440 - Copy_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_440 - Copy_resized_flipped_horizontal.jpg
val,image_284_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_284_resized_rotated_180_flipped_vertical.jpg
val,images (22)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (22)_resized_flipped_vertical.jpg
val,image_406 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_406 - Copy_resized_rotated_180_flipped_vertical.jpg
val,istockphoto-1528534238-612x612_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534238-612x612_resized_rotated_180.jpg
val,image_406 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_406 - Copy_resized_rotated_90_flipped_vertical.jpg
val,Prendre soin d’une peau sèche (2)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche (2)_resized_rotated_90_flipped_vertical.jpg
val,image_413 - Copy_resized_resized.jpg,combination,new_dataset_raw\Combination\image_413 - Copy_resized_resized.jpg
val,image_735_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_735_resized_rotated_180_flipped_vertical.jpg
val,image_431 - Copy_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_431 - Copy_resized_rotated_180.jpg
val,image_418 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_418 - Copy_resized_rotated_180_flipped_horizontal.jpg
val,image_783_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_783_resized_flipped_vertical.jpg
val,image_17.jpg,normal,new_dataset_raw\Normal\image_17.jpg
val,images (24)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (24)_resized_rotated_180_flipped_horizontal.jpg
val,image_608 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_608 - Copy_resized_rotated_180_flipped_horizontal.jpg
val,image_725_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_725_resized_rotated_180_flipped_vertical.jpg
val,images (29)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (29)_resized_flipped_vertical.jpg
val,image_608_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_608_resized_rotated_90.jpg
val,images (38)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (38)_resized_rotated_90_flipped_horizontal.jpg
val,image_374 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_374 - Copy_resized_rotated_90_flipped_vertical.jpg
val,images (34)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (34)_resized_resized.jpg
val,image_498 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_498 - Copy_resized_rotated_180_flipped_horizontal.jpg
val,image_726_resized_resized.jpg,combination,new_dataset_raw\Combination\image_726_resized_resized.jpg
val,dry(40)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\dry(40)_resized_rotated_90_flipped_horizontal.jpg
val,oily(86)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(86)_resized_rotated_90_flipped_vertical.jpg
val,image_507 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_507 - Copy_resized_rotated_90_flipped_horizontal.jpg
val,image_664_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_664_resized_rotated_180_flipped_horizontal.jpg
val,images (17)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (17)_resized_rotated_90_flipped_horizontal.jpg
val,image_400.jpg,normal,new_dataset_raw\Normal\image_400.jpg
val,image_426.jpg,normal,new_dataset_raw\Normal\image_426.jpg
val,istockphoto-1528534238-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534238-612x612_resized_rotated_180_flipped_vertical.jpg
val,c124_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c124_resized_rotated_90_flipped_vertical.jpg
val,image_220.jpg,normal,new_dataset_raw\Normal\image_220.jpg
val,image_521 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_521 - Copy_resized_resized.jpg
val,image_735_resized_resized.jpg,combination,new_dataset_raw\Combination\image_735_resized_resized.jpg
val,image_418.jpg,normal,new_dataset_raw\Normal\image_418.jpg
val,images (21)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (21)_resized_flipped_vertical.jpg
val,image_283_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_283_resized_flipped_vertical.jpg
val,c34_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c34_resized_rotated_180_flipped_horizontal.jpg
val,image_284_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_284_resized_rotated_90_flipped_horizontal.jpg
val,image_686_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_686_resized_rotated_90_flipped_vertical.jpg
val,oily(75)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(75)_resized_rotated_90.jpg
val,image_674_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_674_resized_rotated_90.jpg
val,image_441 - Copy_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_441 - Copy_resized_rotated_90.jpg
val,image_306.jpg,normal,new_dataset_raw\Normal\image_306.jpg
val,image_395 - Copy_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_395 - Copy_resized_flipped_horizontal.jpg
val,image_380 - Copy_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_380 - Copy_resized_flipped_vertical.jpg
val,images_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\images_resized_rotated_90_flipped_horizontal.jpg
val,acne-pustular-67_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\acne-pustular-67_resized_rotated_180_flipped_vertical.jpg
val,image_452.jpg,normal,new_dataset_raw\Normal\image_452.jpg
val,images (39)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (39)_resized_rotated_90_flipped_vertical.jpg
val,image_763_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_763_resized_rotated_180_flipped_vertical.jpg
val,image_105.jpg,normal,new_dataset_raw\Normal\image_105.jpg
val,image_764_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_764_resized_rotated_180_flipped_horizontal.jpg
val,image_406.jpg,normal,new_dataset_raw\Normal\image_406.jpg
val,image_71.jpg,normal,new_dataset_raw\Normal\image_71.jpg
val,image_139_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_139_resized_resized.jpg
val,images (7)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (7)_resized_rotated_90_flipped_vertical.jpg
val,image_160.jpg,normal,new_dataset_raw\Normal\image_160.jpg
val,image_314 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_314 - Copy_resized_rotated_180_flipped_vertical.jpg
val,images (7)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (7)_resized_rotated_180_flipped_horizontal.jpg
val,image_387.jpg,normal,new_dataset_raw\Normal\image_387.jpg
val,image_284_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_284_resized_flipped_vertical.jpg
val,image_301_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_301_resized_rotated_90_flipped_vertical.jpg
val,image_243.jpg,normal,new_dataset_raw\Normal\image_243.jpg
val,images (12)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (12)_resized_rotated_90.jpg
val,image_422.jpg,normal,new_dataset_raw\Normal\image_422.jpg
val,images (26)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (26)_resized_rotated_180_flipped_horizontal.jpg
val,image_612_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_612_resized_rotated_90_flipped_horizontal.jpg
val,istockphoto-1445376040-612x612_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1445376040-612x612_resized_rotated_90_flipped_horizontal.jpg
val,image_415.jpg,normal,new_dataset_raw\Normal\image_415.jpg
val,istockphoto-1483199891-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1483199891-612x612_resized_flipped_vertical.jpg
val,oily(56)_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\oily(56)_resized_rotated_180.jpg
val,images (25)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (25)_resized_rotated_180_flipped_horizontal.jpg
val,images (8)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (8)_resized_rotated_90_flipped_vertical.jpg
val,c86_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c86_resized_flipped_horizontal.jpg
val,images (32)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (32)_resized_rotated_180_flipped_horizontal.jpg
val,image_384 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_384 - Copy_resized_resized.jpg
val,image_268.jpg,normal,new_dataset_raw\Normal\image_268.jpg
val,images (2)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (2)_resized_resized.jpg
val,image_556 - Copy_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_556 - Copy_resized_rotated_90.jpg
val,image_427.jpg,normal,new_dataset_raw\Normal\image_427.jpg
val,image_738_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_738_resized_rotated_90.jpg
val,images (11)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (11)_resized_rotated_90_flipped_vertical.jpg
val,c15_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\c15_resized_rotated_90.jpg
val,image_521 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_521 - Copy_resized_rotated_90_flipped_vertical.jpg
val,images (18)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (18)_resized_rotated_90_flipped_horizontal.jpg
val,image_783_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_783_resized_rotated_90_flipped_horizontal.jpg
val,image_85.jpg,normal,new_dataset_raw\Normal\image_85.jpg
val,image_731_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_731_resized_rotated_90.jpg
val,istockphoto-1297524986-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1297524986-612x612_resized_flipped_vertical.jpg
val,oily(75)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(75)_resized_rotated_180_flipped_vertical.jpg
val,image_283_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_283_resized_rotated_90.jpg
val,image_238_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_238_resized_rotated_90_flipped_vertical.jpg
val,c15_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\c15_resized_rotated_180.jpg
val,image_686_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_686_resized_rotated_180_flipped_horizontal.jpg
val,c2_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c2_resized_rotated_180_flipped_vertical.jpg
val,image_479.jpg,normal,new_dataset_raw\Normal\image_479.jpg
val,images_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\images_resized_rotated_180_flipped_horizontal.jpg
val,oily(88)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(88)_resized_flipped_vertical.jpg
val,image_671_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_671_resized_rotated_180_flipped_horizontal.jpg
val,c13_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c13_resized_rotated_180_flipped_vertical.jpg
val,image_234_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_234_resized_rotated_90_flipped_vertical.jpg
val,image_468.jpg,normal,new_dataset_raw\Normal\image_468.jpg
val,oily(85)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(85)_resized_rotated_90_flipped_horizontal.jpg
val,images (26)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (26)_resized_resized.jpg
val,image_613_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_613_resized_flipped_horizontal.jpg
val,image_609_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_609_resized_flipped_horizontal.jpg
val,image_46.jpg,normal,new_dataset_raw\Normal\image_46.jpg
val,dry(32)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\dry(32)_resized_rotated_90_flipped_vertical.jpg
val,images (2)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\images (2)_resized_rotated_90_flipped_vertical.jpg
val,image_317.jpg,normal,new_dataset_raw\Normal\image_317.jpg
val,image_469.jpg,normal,new_dataset_raw\Normal\image_469.jpg
val,image_402.jpg,normal,new_dataset_raw\Normal\image_402.jpg
val,oily(64)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(64)_resized_flipped_vertical.jpg
val,download_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\download_resized_rotated_90_flipped_vertical.jpg
val,image_281_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_281_resized_rotated_90_flipped_horizontal.jpg
val,istockphoto-1528534233-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534233-612x612_resized_flipped_vertical.jpg
val,image_458.jpg,normal,new_dataset_raw\Normal\image_458.jpg
val,acne-pustular-21_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\acne-pustular-21_resized_rotated_90_flipped_horizontal.jpg
val,images (24)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (24)_resized_rotated_90_flipped_horizontal.jpg
val,image_396 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_396 - Copy_resized_rotated_90_flipped_vertical.jpg
val,image_139_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_139_resized_rotated_180_flipped_horizontal.jpg
val,image_662_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_662_resized_rotated_180.jpg
val,images_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\images_resized_flipped_vertical.jpg
val,image_18.jpg,normal,new_dataset_raw\Normal\image_18.jpg
val,c13_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c13_resized_rotated_90_flipped_horizontal.jpg
val,acne-pustular-21_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\acne-pustular-21_resized_flipped_horizontal.jpg
val,image_406 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_406 - Copy_resized_rotated_180.jpg
val,image_305_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_305_resized_rotated_90_flipped_vertical.jpg
val,images (35)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (35)_resized_flipped_vertical.jpg
val,image_196.jpg,normal,new_dataset_raw\Normal\image_196.jpg
val,image_273.jpg,normal,new_dataset_raw\Normal\image_273.jpg
val,image_334.jpg,normal,new_dataset_raw\Normal\image_334.jpg
val,Prendre soin d’une peau sèche_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche_resized_rotated_180_flipped_horizontal.jpg
val,image_738_resized_resized.jpg,combination,new_dataset_raw\Combination\image_738_resized_resized.jpg
val,image_170.jpg,normal,new_dataset_raw\Normal\image_170.jpg
val,image_784_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_784_resized_rotated_90_flipped_vertical.jpg
val,istockphoto-1483199891-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1483199891-612x612_resized_rotated_180_flipped_vertical.jpg
val,image_690_resized_resized.jpg,combination,new_dataset_raw\Combination\image_690_resized_resized.jpg
val,c17_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c17_resized_rotated_90_flipped_horizontal.jpg
val,image_690_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_690_resized_rotated_90_flipped_vertical.jpg
val,images (12)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (12)_resized_resized.jpg
val,image_194.jpg,normal,new_dataset_raw\Normal\image_194.jpg
val,image_236_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_236_resized_rotated_180_flipped_vertical.jpg
val,oily(83)_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(83)_resized_flipped_horizontal.jpg
val,image_161.jpg,normal,new_dataset_raw\Normal\image_161.jpg
val,images (4)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (4)_resized_rotated_90_flipped_vertical.jpg
val,image_613_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_613_resized_resized.jpg
val,image_295_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_295_resized_rotated_90_flipped_horizontal.jpg
val,oily(76)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(76)_resized_rotated_180_flipped_vertical.jpg
val,image_454.jpg,normal,new_dataset_raw\Normal\image_454.jpg
val,images (19)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (19)_resized_flipped_horizontal.jpg
val,image_783_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_783_resized_rotated_180_flipped_horizontal.jpg
val,image_419.jpg,normal,new_dataset_raw\Normal\image_419.jpg
val,images (8)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (8)_resized_rotated_180_flipped_vertical.jpg
val,images (10)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (10)_resized_rotated_180_flipped_horizontal.jpg
val,image_13.jpg,normal,new_dataset_raw\Normal\image_13.jpg
val,image_443 - Copy_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_443 - Copy_resized_flipped_vertical.jpg
val,image_283_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_283_resized_rotated_180_flipped_vertical.jpg
val,images (31)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (31)_resized_rotated_180.jpg
val,image_608_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_608_resized_rotated_90_flipped_vertical.jpg
val,image_235_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_235_resized_resized.jpg
val,image_434 - Copy_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_434 - Copy_resized_rotated_90.jpg
val,c13_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c13_resized_flipped_vertical.jpg
val,image_679_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_679_resized_rotated_90_flipped_horizontal.jpg
val,image_374 - Copy_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_374 - Copy_resized_flipped_horizontal.jpg
val,istockphoto-1844221377-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1844221377-612x612_resized_rotated_180_flipped_vertical.jpg
val,image_117.jpg,normal,new_dataset_raw\Normal\image_117.jpg
val,image_94.jpg,normal,new_dataset_raw\Normal\image_94.jpg
val,images (13)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (13)_resized_rotated_180_flipped_horizontal.jpg
val,image_575 - Copy_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_575 - Copy_resized_flipped_vertical.jpg
val,images (24)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (24)_resized_rotated_90_flipped_vertical.jpg
val,oily(88)_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(88)_resized_flipped_horizontal.jpg
val,Screenshot 2023-05-26 204612_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\Screenshot 2023-05-26 204612_resized_rotated_180_flipped_vertical.jpg
val,istockphoto-1401300991-612x612_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1401300991-612x612_resized_rotated_90_flipped_vertical.jpg
test,images (1)_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\images (1)_resized_rotated_180.jpg
test,image_285_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_285_resized_rotated_90.jpg
test,images (19)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (19)_resized_rotated_90_flipped_vertical.jpg
test,images (34)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (34)_resized_rotated_90_flipped_horizontal.jpg
test,image_685_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_685_resized_flipped_vertical.jpg
test,image_168.jpg,normal,new_dataset_raw\Normal\image_168.jpg
test,images (34)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (34)_resized_rotated_90.jpg
test,image_686_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_686_resized_flipped_vertical.jpg
test,image_440 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_440 - Copy_resized_resized.jpg
test,image_310.jpg,normal,new_dataset_raw\Normal\image_310.jpg
test,download (2)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\download (2)_resized_rotated_180_flipped_vertical.jpg
test,image_291.jpg,normal,new_dataset_raw\Normal\image_291.jpg
test,images (7)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (7)_resized_rotated_180_flipped_vertical.jpg
test,image_477.jpg,normal,new_dataset_raw\Normal\image_477.jpg
test,istockphoto-467680200-612x612_resized_resized.jpg,dry,new_dataset_raw\Dry\istockphoto-467680200-612x612_resized_resized.jpg
test,Screenshot 2023-05-26 204612_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\Screenshot 2023-05-26 204612_resized_resized.jpg
test,oily(71)_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(71)_resized_flipped_horizontal.jpg
test,oily(75)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(75)_resized_resized.jpg
test,image_144.jpg,normal,new_dataset_raw\Normal\image_144.jpg
test,istockphoto-1151145485-612x612_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1151145485-612x612_resized_flipped_horizontal.jpg
test,image_608 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_608 - Copy_resized_flipped_vertical.jpg
test,c2_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c2_resized_flipped_vertical.jpg
test,image_234_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_234_resized_rotated_180.jpg
test,images (39)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (39)_resized_flipped_vertical.jpg
test,image_608 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_608 - Copy_resized_resized.jpg
test,download_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\download_resized_rotated_180_flipped_horizontal.jpg
test,images (3)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (3)_resized_rotated_90_flipped_horizontal.jpg
test,images (22)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (22)_resized_rotated_180_flipped_horizontal.jpg
test,image_375.jpg,normal,new_dataset_raw\Normal\image_375.jpg
test,oily(54)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(54)_resized_rotated_180_flipped_horizontal.jpg
test,images (18)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (18)_resized_resized.jpg
test,images (30)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (30)_resized_rotated_90_flipped_horizontal.jpg
test,oily(78)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(78)_resized_rotated_180_flipped_vertical.jpg
test,image_738_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_738_resized_flipped_vertical.jpg
test,image_716_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_716_resized_rotated_90.jpg
test,oily(83)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(83)_resized_rotated_180_flipped_vertical.jpg
test,images (43)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (43)_resized_rotated_180_flipped_horizontal.jpg
test,image_764_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_764_resized_rotated_90_flipped_vertical.jpg
test,image_146.jpg,normal,new_dataset_raw\Normal\image_146.jpg
test,image_507 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_507 - Copy_resized_rotated_90_flipped_vertical.jpg
test,oily(83)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(83)_resized_rotated_90.jpg
test,images (41)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (41)_resized_flipped_horizontal.jpg
test,istockphoto-1483199891-612x612_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\istockphoto-1483199891-612x612_resized_rotated_90.jpg
test,oily(31)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(31)_resized_flipped_vertical.jpg
test,image_783_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_783_resized_resized.jpg
